award_date,awardee_name,agency,award_amount,naics,sole_source,filter_result,filter_reason,first_8k_date,first_pr_date,last_dilutive_filing_date,dilutive_filing_type,agency_prior_win_count,ticker_confidence,score,ticker,market_cap,value_to_mcap_pct,entry_date,entry_price,exit_date,exit_price,exit_reason,pnl_pct,hit_tp,hit_sl,timed_out,tp_target,sl_target,return_t7,peak_pnl_pct
2023-03-01,FRONTLINE NATIONAL LLC,Department of Defense,1442776.34,622110,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-05,"AMENTUM TECHNOLOGY, INC.",Department of Defense,5039654.0,541712,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,ENNO AI JV LLC,Department of Defense,1367111.95,561720,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-10,"BOH ENVIRONMENTAL, L.L.C.",Department of Defense,1881109.02,332439,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-14,"TELEDYNE DEFENSE ELECTRONICS, LLC",Department of Defense,1309757.8,811219,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-27,NDI ENGINEERING COMPANY,Department of Defense,2593888.33,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-09,"JACOBS/EWINGCOLE, A JOINT VENTURE",Department of Defense,1037253.0,541310,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-07,"RESILIENCE GOVERNMENT SERVICES, INC.",Department of Defense,67556120.0,541715,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-10,"ROCKWELL COLLINS, INC.",Department of Defense,2576972.0,336413,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-15,"SELLERS & ASSOCIATES, LLC",Department of Defense,6993062.9,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,ARLLUK TECHNOLOGY SOLUTIONS LLC,Department of Defense,7108969.84,541519,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-20,MICROHEALTH LLC,Department of Health and Human Services,2399840.92,541512,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-02,AVON PROTECTION SYSTEMS INCORPORATED,Department of Defense,2668000.0,339113,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,MDT ARMOR CORP,Department of Defense,21389467.66,336110,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-07,"C4 PLANNING SOLUTIONS, LLC",Department of Defense,20294430.0,541519,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-07,"NW CONSTRUCTION, INC",Department of the Interior,43599090.0,237990,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,INSTITUTE OF INTERNATIONAL EDUCATION INC,Department of Defense,74968726.04,611710,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-24,PALANTIR TECHNOLOGIES INC.,Department of Defense,2640180.4,511210,False,fail,Historical market cap $18790M exceeds $1000M limit,,,,,0,high,,,,,,,,,,,,,,,,,
2023-03-16,PALANTIR USG INC,Department of Defense,34534395.88,511210,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-10,"GOLDBELT FRONTIER, LLC",Department of Defense,2409923.56,811219,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,"FAIRLEAD BOATWORKS, INC.",Department of Defense,2161075.6,336611,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-26,EASTERN RESEARCH GROUP INC,Environmental Protection Agency,1303211.0,541620,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-07,POND-BAKER JV,Department of Defense,3485459.0,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-21,"CHESAPEAKE TECHNOLOGY INTERNATIONAL, CORP.",Department of Defense,3427796.39,541715,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,T AND T CONSULTING SERVICES INC.,Department of Defense,2338553.64,541512,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-16,TRIUMPH ENGINE CONTROL SYSTEMS LLC,Department of Defense,3372080.0,336413,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,AMERICAN ORDNANCE LLC,Department of Defense,41437790.14,332993,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,GE AVIATION SYSTEMS LLC,Department of Defense,1997765.0,336413,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-10,"CAE USA, INC.",Department of Defense,27656383.8,611512,False,fail,Historical market cap $6938M exceeds $1000M limit,,,,,0,high,,,,,,,,,,,,,,,,,
2023-03-07,PROPPER INTERNATIONAL INC,Department of Defense,9744145.0,339999,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,CHEROKEE NATION SYSTEM SOLUTIONS LLC,Department of the Interior,1164211.0,541611,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-20,"JOHNSON CONTROLS GOVERNMENT SYSTEMS, LLC",General Services Administration,9710860.0,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-14,"PROFESSIONAL ANALYSIS, INCORPORATED",Department of Defense,1023281.05,541614,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-24,"FOUR POINTS TECHNOLOGY, L.L.C.",Department of Veterans Affairs,1298440.0,541519,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,MARE ISLAND DRY DOCK LLC,Department of Defense,11301860.0,336611,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-27,ROMANYK CONSULTING CORPORATION,Department of Veterans Affairs,1207654.99,541310,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,"PACIFIC-GULF MARINE, INC.",Department of Transportation,2001590.28,483111,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-22,ASRC FEDERAL SYSTEM SOLUTIONS LLC,Department of Transportation,1062000.0,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,LYNNTECH INC.,Department of Defense,1100000.0,541715,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-06,MDM CONSTRUCTION LLC,Department of Veterans Affairs,1062477.32,236220,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-31,TEMSCO HELICOPTERS INC,Department of the Interior,1126322.17,481211,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-27,"GOVERNMENT SOLUTIONS GROUP, LLC",Department of Health and Human Services,6999236.97,561920,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-24,"MSA SAFETY SALES, LLC",Department of Defense,14744660.0,339113,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-09,"ZODIAC-POETTKER HBZ JOINT VENTURE II, LLC",Department of Defense,17644000.0,236220,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,"MSA SAFETY SALES, LLC",Department of Defense,17594030.0,339113,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-23,HII FLEET SUPPORT GROUP LLC,Department of Defense,18266307.34,336611,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-06,GLOBAL PCCI (GPC),Department of Defense,3583920.0,488390,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,"FEDERAL PRISON INDUSTRIES, INC.",Department of Defense,3260822.4,315210,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-24,FBGC JV LLC,Department of Defense,2542200.0,236220,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-27,KEYSTONE SHIPPING CO,Department of Transportation,4491661.77,483111,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-17,"ALUTIIQ INFORMATION MANAGEMENT, LLC",Department of Defense,1204444.91,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-06,BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,Department of Defense,1342687.0,336611,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-10,HERITAGE-M2C1 JOINT VENTURE,Department of Defense,2012370.56,236220,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,FIDELITY TECHNOLOGIES CORPORATION,Department of Defense,131349310.0,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,"HAROLD LEMAY ENTERPRISES, INCORPORATED",Department of Defense,1568413.95,562111,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,"BRICE BUILDERS, LLC",Department of Defense,49989222.0,237990,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-21,"HERNANDEZ BUILDERS, INC.",Department of Transportation,1298173.34,238990,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-19,"MVM, INC.",General Services Administration,65435744.0,624230,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,"MITOMO CO., LTD.",Department of Defense,1094963.76,221122,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,PERATON INC.,Department of Commerce,264232497.0,517810,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-02,NOBLIS MSD LLC,Department of Defense,1027714.35,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,ASPEN CONSTRUCTION COMPANY,Department of Defense,1805742.87,237310,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,NATIONWIDE PHARMACEUTICAL LLC,Department of Defense,1876336.0,519290,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,"GOLDBELT APEX, LLC",Department of Defense,7943451.44,611430,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-16,"SHEELA, INC.",Department of Defense,1525560.27,236220,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-07,PARKER-HANNIFIN CORPORATION,Department of Defense,3383720.8,336413,True,fail,Historical market cap $43847M exceeds $1000M limit,,,,,0,high,,,,,,,,,,,,,,,,,
2023-03-20,"CATALYST SOLUTIONS, LLC",Department of Defense,9513102.15,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,GROUP W INC,Department of Defense,1532343.55,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,PRACTICE FOR ARCHITECTURE URBANISM DPC,Department of Transportation,2345684.59,541310,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-26,FIRST RAY CONSULTING LLC,Agency for International Development,4499174.14,541512,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-10,TRANSLATION EXCELLENCE INC.,Department of the Treasury,3595000.0,541930,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-10,"MIG GOV, LLC",Department of Defense,1777212.0,337215,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-14,PENTAQ MANUFACTURING CORP,Department of Defense,1194240.0,315250,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-17,"SAXON GLASS TECHNOLOGIES, INC",Department of Defense,1099946.24,541715,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,CROSBY DREDGING LLC,Department of Defense,9509488.12,237990,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-03,"EPIRUS, INC",Department of Defense,2484090.0,541715,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-20,EPSILON SYSTEMS SOLUTIONS INC,Department of Defense,2883214.18,336611,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,MCP COMPUTER PRODUCTS INC,Department of Defense,4033503.11,334111,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-24,OST INC,Department of Defense,1340992.08,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,"H.C. CONTRACTING, INC.",Department of Defense,1636128.0,315220,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-20,"MATSON NAVIGATION COMPANY, INC.",Department of Transportation,1847314.72,483111,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,MCKENZIE CONSTRUCTION & SITE DEVELOPMENT LLC,Department of Defense,3384887.0,236220,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-17,"KEYSTONE SHIPPING SERVICES, INC.",Department of Transportation,1630212.43,483111,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-20,PERATON INC.,Department of Defense,5281037.0,541712,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,CYBERSTAR LLC,Department of Defense,3455499.54,541512,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,GOODRICH CORPORATION,Department of Defense,2032769.0,541611,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,OST INC,Department of Defense,2167365.08,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-02,HII FLEET SUPPORT GROUP LLC,Department of Defense,1358809.12,336611,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-20,KPMG LLP,Consumer Financial Protection Bureau,2084132.28,541211,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,"BOWHEAD GLOBAL SYSTEMS AND TECHNOLOGY, LLC",Department of Defense,2366001.88,561110,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,DIVERSIFIED PROTECTION CORP,National Archives and Records Administration,1532191.8,561612,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,OST INC,Department of Defense,2275860.86,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-13,ADVANCED TECHNOLOGY CONSTRUCTION CORPORATION,Department of Homeland Security,2077188.0,236220,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-17,"DECRYPTOR, INC.",Department of Defense,2500000.0,334419,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,AMAZE TECHNOLOGIES LLC,Department of Defense,3373055.53,541330,False,fail,Historical market cap $18857M exceeds $1000M limit,,,,,0,high,,,,,,,,,,,,,,,,,
2023-03-23,"POST CONSUMER BRANDS, LLC",Department of Agriculture,1866783.6,311230,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-31,"KAY AND ASSOCIATES, INC.",Department of Defense,1246942.65,336411,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-23,"SNOW & COMPANY, INC.",Department of Defense,13089115.4,336612,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,TRUMBLE CONSTRUCTION LLC,General Services Administration,2443040.71,236220,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-21,THE PENNSYLVANIA STATE UNIVERSITY,Department of Defense,9400635.0,541715,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-09,"YULISTA SOLUTIONS, LLC",Department of Defense,6688633.43,541330,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-31,"POTOMAC RIVER GROUP, LLC",Department of Justice,1203392.01,561611,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-19,"HERMAN CONSTRUCTION GROUP, INC.",Department of Defense,11021809.78,236220,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-27,"PACIFIC SHIPYARDS INTERNATIONAL, LLC",Department of Homeland Security,16665964.17,336611,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-15,"M. C. DEAN, INC.",Department of Defense,3893248.38,541512,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,"MONSTER GOVERNMENT SOLUTIONS, LLC",Department of Homeland Security,1151421.9,611420,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-07,S C & A INC,Environmental Protection Agency,2628668.32,541620,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-14,AXIOM SPACE INC,National Aeronautics and Space Administration,1047742.0,541715,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",Department of Defense,13134650.0,541715,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-21,VERACITY ENGINEERING LLC,Department of Transportation,1385000.0,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,METRO MACHINE CORP,Department of Defense,2088944.1,336611,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,"KING & GEORGE, LLC",General Services Administration,1598696.0,561210,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,"TRANSAERO, INC.",Department of Defense,1300558.64,334419,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,"NJS JOINT VENTURE, LLC",Department of Defense,5150984.34,561720,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-15,3MC MOBILE & MECHANICAL REPAIR LLC,Department of Homeland Security,1845287.55,336611,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-21,"POST CONSUMER BRANDS, LLC",Department of Agriculture,2304560.06,311230,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-09,ORBIS SIBRO INC,Department of Defense,8122009.1,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-02,"AFFIGENT, LLC",Department of Defense,1886027.04,541519,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-03,S & K LOGISTICS SERVICES LLC,Department of Defense,1763957.88,336413,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-08,SEATRIUM REPAIRS & UPGRADES PTE. LTD.,Department of Defense,10854395.0,336611,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-13,"COLLINS ELBIT VISION SYSTEMS, LLC",Department of Defense,9246687.0,334511,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-27,DELL FEDERAL SYSTEMS L.P,Department of Homeland Security,1270961.0,541519,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
