trades,win_rate,avg_pnl_pct,total_pnl_pct,expectancy,profit_factor,avg_win,avg_loss,avg_peak_pnl,avg_return_t7,peak_pnl_pct,max_drawdown_pct,tp_pct,sl_pct,score_threshold,max_hold_days,max_mcap_M
18,22.2,0.125,2.25,0.1252,1.065,9.241,2.479,44.53,0.0,9.24,14.73,10.0,3.0,25,4,100
20,25.0,0.391,7.81,0.3906,1.203,9.241,2.56,40.61,0.0,9.24,15.39,10.0,3.0,25,4,150
22,22.7,0.097,2.13,0.0968,1.048,9.241,2.593,36.93,0.0,9.24,20.72,10.0,3.0,25,4,200
28,25.0,0.093,2.6,0.0928,1.047,8.214,2.614,29.88,0.0,9.24,21.72,10.0,3.0,25,4,300
37,27.0,0.226,8.37,0.2263,1.116,8.079,2.682,23.83,0.0,9.24,17.59,10.0,3.0,25,4,500
54,24.1,-0.555,-29.99,-0.5553,0.744,6.695,2.854,16.95,0.0,9.24,48.34,10.0,3.0,25,4,1000
18,27.8,0.422,7.6,0.422,1.22,8.412,2.651,44.61,0.0,9.24,14.73,10.0,3.0,25,5,100
20,30.0,0.658,13.15,0.6577,1.345,8.55,2.725,40.68,0.0,9.24,15.39,10.0,3.0,25,5,150
22,27.3,0.363,8.0,0.3635,1.185,8.55,2.707,37.02,0.0,9.24,16.2,10.0,3.0,25,5,200
28,28.6,0.361,10.11,0.361,1.183,8.16,2.759,30.0,0.0,9.24,22.76,10.0,3.0,25,5,300
37,29.7,0.523,19.36,0.5232,1.27,8.287,2.761,24.01,0.0,9.24,17.2,10.0,3.0,25,5,500
54,25.9,-0.31,-16.72,-0.3097,0.861,7.376,3.0,17.17,0.0,9.24,39.08,10.0,3.0,25,5,1000
18,27.8,0.257,4.62,0.2568,1.128,8.163,2.784,44.61,0.0,9.24,14.73,10.0,3.0,25,7,100
20,30.0,0.509,10.18,0.5091,1.255,8.342,2.848,40.68,0.0,9.24,17.12,10.0,3.0,25,7,150
22,27.3,0.248,5.47,0.2485,1.123,8.342,2.787,37.03,0.0,9.24,17.38,10.0,3.0,25,7,200
28,28.6,0.312,8.72,0.3116,1.153,8.224,2.853,30.06,0.0,9.24,24.48,10.0,3.0,25,7,300
37,32.4,0.616,22.79,0.6159,1.316,7.908,2.884,24.22,0.0,9.24,18.92,10.0,3.0,25,7,500
54,27.8,-0.057,-3.06,-0.0567,0.975,7.868,3.104,17.49,0.0,9.24,32.88,10.0,3.0,25,7,1000
18,22.2,-0.55,-9.9,-0.5497,0.644,4.468,1.983,4.62,0.0,9.24,12.44,10.0,4.0,25,1,100
20,25.0,-0.579,-11.58,-0.579,0.643,4.173,2.163,4.6,0.0,9.24,15.92,10.0,4.0,25,1,150
22,22.7,-0.793,-17.45,-0.7931,0.545,4.173,2.254,4.19,0.0,9.24,21.79,10.0,4.0,25,1,200
28,25.0,-0.521,-14.59,-0.5209,0.661,4.072,2.052,3.92,0.0,9.24,19.21,10.0,4.0,25,1,300
37,27.0,-0.409,-15.13,-0.4089,0.747,4.457,2.211,3.96,0.0,9.24,19.84,10.0,4.0,25,1,500
54,25.9,-1.089,-58.79,-1.0887,0.451,3.453,2.678,3.05,0.0,9.24,60.78,10.0,4.0,25,1,1000
18,16.7,-0.881,-15.86,-0.8812,0.551,6.475,2.352,5.24,0.0,9.24,20.43,10.0,4.0,25,2,100
20,20.0,-0.565,-11.3,-0.5648,0.717,7.167,2.498,5.24,0.0,9.24,24.85,10.0,4.0,25,2,150
22,18.2,-0.819,-18.01,-0.8187,0.614,7.167,2.593,4.78,0.0,9.24,31.57,10.0,4.0,25,2,200
28,25.0,-0.385,-10.77,-0.3846,0.788,5.714,2.417,4.62,0.0,9.24,24.32,10.0,4.0,25,2,300
37,27.0,-0.264,-9.78,-0.2643,0.857,5.88,2.54,4.65,0.0,9.24,22.89,10.0,4.0,25,2,500
54,24.1,-0.992,-53.59,-0.9923,0.531,4.662,2.785,3.64,0.0,9.24,59.82,10.0,4.0,25,2,1000
18,27.8,-0.498,-8.97,-0.4983,0.759,5.642,2.86,5.93,0.0,9.24,21.58,10.0,4.0,25,3,100
20,30.0,-0.22,-4.4,-0.2202,0.895,6.242,2.99,5.86,0.0,9.24,26.26,10.0,4.0,25,3,150
22,27.3,-0.489,-10.76,-0.489,0.777,6.242,3.013,5.34,0.0,9.24,32.61,10.0,4.0,25,3,200
28,28.6,-0.558,-15.63,-0.5581,0.733,5.361,2.926,5.06,0.0,9.24,37.48,10.0,4.0,25,3,300
37,29.7,-0.428,-15.82,-0.4276,0.797,5.631,2.991,4.98,0.0,9.24,38.48,10.0,4.0,25,3,500
54,27.8,-1.107,-59.76,-1.1067,0.535,4.585,3.296,3.98,0.0,9.24,71.1,10.0,4.0,25,3,1000
18,22.2,-0.039,-0.7,-0.0387,0.981,9.241,2.69,44.83,0.0,9.24,14.7,10.0,4.0,25,4,100
20,25.0,0.193,3.87,0.1934,1.091,9.241,2.822,40.87,0.0,9.24,18.37,10.0,4.0,25,4,150
22,22.7,-0.128,-2.81,-0.1276,0.943,9.241,2.883,37.17,0.0,9.24,24.66,10.0,4.0,25,4,200
28,25.0,-0.119,-3.33,-0.1191,0.945,8.214,2.897,30.07,0.0,9.24,25.69,10.0,4.0,25,4,300
37,27.0,-0.041,-1.53,-0.0415,0.981,8.079,3.049,23.97,0.0,9.24,25.55,10.0,4.0,25,4,500
54,25.9,-0.859,-46.36,-0.8586,0.654,6.272,3.354,17.07,0.0,9.24,65.21,10.0,4.0,25,4,1000
18,27.8,0.17,3.07,0.1704,1.079,8.412,3.0,44.91,0.0,9.24,16.27,10.0,4.0,25,5,100
20,30.0,0.382,7.63,0.3816,1.175,8.55,3.119,40.95,0.0,9.24,18.37,10.0,4.0,25,5,150
22,27.3,0.067,1.48,0.0673,1.03,8.55,3.114,37.26,0.0,9.24,20.37,10.0,4.0,25,5,200
28,28.6,0.057,1.6,0.0573,1.025,8.16,3.184,30.19,0.0,9.24,27.73,10.0,4.0,25,5,300
37,29.7,0.186,6.88,0.1859,1.082,8.287,3.241,24.16,0.0,9.24,23.16,10.0,4.0,25,5,500
54,25.9,-0.78,-42.12,-0.7801,0.71,7.376,3.635,17.3,0.0,9.24,59.51,10.0,4.0,25,5,1000
18,33.3,0.207,3.72,0.2066,1.096,7.041,3.211,44.91,0.0,9.24,15.48,10.0,4.0,25,7,100
20,35.0,0.414,8.28,0.4141,1.192,7.356,3.324,40.95,0.0,9.24,20.16,10.0,4.0,25,7,150
22,31.8,0.117,2.57,0.117,1.053,7.356,3.261,37.27,0.0,9.24,20.16,10.0,4.0,25,7,200
28,32.1,0.102,2.85,0.1018,1.044,7.469,3.388,30.25,0.0,9.24,29.51,10.0,4.0,25,7,300
37,35.1,0.35,12.94,0.3497,1.155,7.41,3.475,24.36,0.0,9.24,24.94,10.0,4.0,25,7,500
54,29.6,-0.478,-25.84,-0.4784,0.822,7.466,3.823,17.62,0.0,9.24,50.69,10.0,4.0,25,7,1000
18,27.8,-0.3,-5.4,-0.2998,0.785,3.937,1.929,4.62,0.0,9.24,12.25,10.0,5.0,25,1,100
20,30.0,-0.404,-8.07,-0.4037,0.737,3.779,2.196,4.6,0.0,9.24,11.42,10.0,5.0,25,1,150
22,27.3,-0.622,-13.69,-0.6222,0.624,3.779,2.273,4.19,0.0,9.24,17.03,10.0,5.0,25,1,200
28,28.6,-0.387,-10.83,-0.3866,0.737,3.789,2.057,3.92,0.0,9.24,14.63,10.0,5.0,25,1,300
37,29.7,-0.344,-12.75,-0.3445,0.784,4.216,2.274,3.96,0.0,9.24,16.46,10.0,5.0,25,1,500
54,27.8,-0.99,-53.44,-0.9897,0.484,3.344,2.656,3.05,0.0,9.24,54.44,10.0,5.0,25,1,1000
18,22.2,-0.453,-8.16,-0.4532,0.764,6.607,2.47,5.53,0.0,9.24,14.34,10.0,5.0,25,2,100
20,25.0,-0.229,-4.59,-0.2293,0.886,7.134,2.684,5.5,0.0,9.24,17.15,10.0,5.0,25,2,150
22,22.7,-0.559,-12.3,-0.559,0.744,7.134,2.822,5.01,0.0,9.24,24.86,10.0,5.0,25,2,200
28,28.6,-0.18,-5.05,-0.1805,0.903,5.875,2.603,4.8,0.0,9.24,17.62,10.0,5.0,25,2,300
37,29.7,-0.17,-6.3,-0.1703,0.913,5.983,2.773,4.79,0.0,9.24,17.92,10.0,5.0,25,2,500
54,25.9,-0.831,-44.88,-0.831,0.601,4.829,2.812,3.77,0.0,9.24,50.11,10.0,5.0,25,2,1000
18,33.3,-0.095,-1.71,-0.0952,0.954,5.96,3.123,6.25,0.0,9.24,16.63,10.0,5.0,25,3,100
20,35.0,0.093,1.86,0.0928,1.043,6.428,3.319,6.15,0.0,9.24,19.0,10.0,5.0,25,3,150
22,31.8,-0.25,-5.49,-0.2495,0.891,6.428,3.366,5.6,0.0,9.24,26.35,10.0,5.0,25,3,200
28,32.1,-0.354,-9.91,-0.3537,0.836,5.604,3.176,5.27,0.0,9.24,30.76,10.0,5.0,25,3,300
37,32.4,-0.354,-13.08,-0.3536,0.842,5.791,3.303,5.14,0.0,9.24,30.77,10.0,5.0,25,3,500
54,31.5,-0.967,-52.23,-0.9671,0.599,4.58,3.516,4.18,0.0,9.24,59.59,10.0,5.0,25,3,1000
18,27.8,0.458,8.25,0.4583,1.217,9.241,2.92,45.42,0.0,9.24,17.68,10.0,5.0,25,4,100
20,30.0,0.591,11.82,0.5911,1.271,9.241,3.116,41.41,0.0,9.24,17.68,10.0,5.0,25,4,150
22,27.3,0.189,4.15,0.1887,1.081,9.241,3.206,37.66,0.0,9.24,19.68,10.0,5.0,25,4,200
28,28.6,0.094,2.63,0.094,1.041,8.342,3.205,30.45,0.0,9.24,24.0,10.0,5.0,25,4,300
37,29.7,0.012,0.45,0.0123,1.005,8.185,3.445,24.26,0.0,9.24,21.36,10.0,5.0,25,4,500
54,29.6,-0.568,-30.67,-0.568,0.773,6.528,3.556,17.46,0.0,9.24,45.54,10.0,5.0,25,4,1000
18,33.3,0.667,12.01,0.6675,1.306,8.55,3.274,45.5,0.0,9.24,19.26,10.0,5.0,25,5,100
20,35.0,0.779,15.59,0.7793,1.347,8.649,3.458,41.48,0.0,9.24,19.26,10.0,5.0,25,5,150
22,31.8,0.384,8.44,0.3836,1.162,8.649,3.474,37.75,0.0,9.24,20.73,10.0,5.0,25,5,200
28,32.1,0.273,7.65,0.2733,1.114,8.28,3.519,30.57,0.0,9.24,25.95,10.0,5.0,25,5,300
37,32.4,0.242,8.95,0.2419,1.098,8.366,3.658,24.45,0.0,9.24,22.38,10.0,5.0,25,5,500
54,31.5,-0.647,-34.95,-0.6472,0.769,6.863,4.098,17.71,0.0,9.24,47.36,10.0,5.0,25,5,1000
18,38.9,0.704,12.66,0.7036,1.326,7.356,3.53,45.5,0.0,9.24,15.57,10.0,5.0,25,7,100
20,40.0,0.812,16.24,0.8118,1.365,7.591,3.708,41.48,0.0,9.24,17.47,10.0,5.0,25,7,150
22,36.4,0.433,9.53,0.4333,1.186,7.591,3.657,37.75,0.0,9.24,17.47,10.0,5.0,25,7,200
28,35.7,0.244,6.83,0.2438,1.098,7.647,3.869,30.63,0.0,9.24,28.81,10.0,5.0,25,7,300
37,37.8,0.35,12.94,0.3497,1.14,7.541,4.027,24.65,0.0,9.24,25.24,10.0,5.0,25,7,500
54,35.2,-0.247,-13.32,-0.2467,0.912,7.284,4.335,18.08,0.0,9.24,36.0,10.0,5.0,25,7,1000
18,27.8,-0.41,-7.38,-0.4102,0.727,3.937,2.082,4.62,0.0,9.24,13.24,10.0,6.0,25,1,100
20,30.0,-0.553,-11.06,-0.5528,0.672,3.779,2.409,4.6,0.0,9.24,13.41,10.0,6.0,25,1,150
22,27.3,-0.758,-16.67,-0.7578,0.576,3.779,2.459,4.19,0.0,9.24,19.02,10.0,6.0,25,1,200
28,28.6,-0.493,-13.81,-0.4931,0.687,3.789,2.206,3.92,0.0,9.24,16.16,10.0,6.0,25,1,300
37,29.7,-0.479,-17.72,-0.4788,0.724,4.216,2.465,3.96,0.0,9.24,20.43,10.0,6.0,25,1,500
54,27.8,-1.174,-63.38,-1.1738,0.442,3.344,2.911,3.05,0.0,9.24,63.38,10.0,6.0,25,1,1000
18,22.2,-0.674,-12.13,-0.6741,0.685,6.607,2.754,5.53,0.0,9.24,16.33,10.0,6.0,25,2,100
20,25.0,-0.478,-9.56,-0.4778,0.789,7.134,3.015,5.5,0.0,9.24,21.12,10.0,6.0,25,2,150
22,22.7,-0.78,-17.16,-0.7802,0.675,7.134,3.108,5.01,0.0,9.24,28.73,10.0,6.0,25,2,200
28,28.6,-0.354,-9.92,-0.3543,0.826,5.875,2.846,4.8,0.0,9.24,21.49,10.0,6.0,25,2,300
37,29.7,-0.356,-13.16,-0.3556,0.833,5.983,3.037,4.79,0.0,9.24,23.78,10.0,6.0,25,2,500
54,25.9,-1.05,-56.7,-1.05,0.544,4.829,3.108,3.77,0.0,9.24,60.95,10.0,6.0,25,2,1000
18,33.3,-0.087,-1.57,-0.0874,0.958,5.96,3.111,6.25,0.0,9.24,14.5,10.0,6.0,25,3,100
20,35.0,0.05,1.0,0.0501,1.023,6.428,3.384,6.15,0.0,9.24,18.86,10.0,6.0,25,3,150
22,31.8,-0.236,-5.2,-0.2364,0.896,6.428,3.347,5.6,0.0,9.24,25.06,10.0,6.0,25,3,200
28,32.1,-0.343,-9.62,-0.3434,0.84,5.604,3.161,5.27,0.0,9.24,29.48,10.0,6.0,25,3,300
37,32.4,-0.426,-15.77,-0.4263,0.815,5.791,3.411,5.14,0.0,9.24,33.61,10.0,6.0,25,3,500
54,31.5,-1.088,-58.73,-1.0877,0.57,4.58,3.692,4.18,0.0,9.24,62.88,10.0,6.0,25,3,1000
18,27.8,0.466,8.39,0.4661,1.222,9.241,2.909,45.42,0.0,9.24,15.55,10.0,6.0,25,4,100
20,30.0,0.548,10.97,0.5484,1.247,9.241,3.177,41.41,0.0,9.24,17.67,10.0,6.0,25,4,150
22,27.3,0.358,7.88,0.358,1.166,9.241,2.973,37.66,0.0,9.24,17.67,10.0,6.0,25,4,200
28,28.6,0.192,5.36,0.1915,1.087,8.342,3.069,30.46,0.0,9.24,26.98,10.0,6.0,25,4,300
37,29.7,-0.021,-0.79,-0.0213,0.991,8.185,3.493,24.26,0.0,9.24,24.4,10.0,6.0,25,4,500
54,29.6,-0.612,-33.07,-0.6124,0.76,6.528,3.619,17.46,0.0,9.24,43.96,10.0,6.0,25,4,1000
18,33.3,0.689,12.41,0.6893,1.319,8.55,3.241,45.66,0.0,9.24,16.88,10.0,6.0,25,5,100
20,35.0,0.749,14.98,0.7492,1.329,8.649,3.505,41.62,0.0,9.24,17.67,10.0,6.0,25,5,150
22,31.8,0.347,7.63,0.3468,1.144,8.649,3.528,37.88,0.0,9.24,18.35,10.0,6.0,25,5,200
28,32.1,0.209,5.85,0.2088,1.085,8.28,3.614,30.68,0.0,9.24,28.93,10.0,6.0,25,5,300
37,32.4,0.086,3.17,0.0856,1.033,8.366,3.889,24.52,0.0,9.24,26.36,10.0,6.0,25,5,500
54,31.5,-0.84,-45.34,-0.8397,0.72,6.863,4.379,17.76,0.0,9.24,52.79,10.0,6.0,25,5,1000
18,44.4,1.051,18.92,1.0511,1.51,7.006,3.713,46.06,0.0,9.24,12.79,10.0,6.0,25,7,100
20,45.0,1.075,21.5,1.0748,1.491,7.255,3.981,41.98,0.0,9.24,19.46,10.0,6.0,25,7,150
22,40.9,0.743,16.35,0.7434,1.334,7.255,3.764,38.21,0.0,9.24,19.46,10.0,6.0,25,7,200
28,39.3,0.417,11.67,0.4166,1.168,7.366,4.08,30.99,0.0,9.24,31.79,10.0,6.0,25,7,300
37,40.5,0.373,13.8,0.3731,1.143,7.342,4.378,24.92,0.0,9.24,29.21,10.0,6.0,25,7,500
54,37.0,-0.302,-16.29,-0.3016,0.898,7.147,4.683,18.27,0.0,9.24,39.26,10.0,6.0,25,7,1000
18,22.2,-0.108,-1.94,-0.1079,0.911,4.965,1.557,4.62,0.0,11.23,9.26,12.0,2.0,25,1,100
20,25.0,-0.082,-1.64,-0.082,0.933,4.571,1.633,4.6,0.0,11.23,11.12,12.0,2.0,25,1,150
22,22.7,-0.251,-5.52,-0.251,0.805,4.571,1.669,4.19,0.0,11.23,13.81,12.0,2.0,25,1,200
28,25.0,-0.095,-2.66,-0.0949,0.92,4.356,1.579,3.92,0.0,11.23,13.24,12.0,2.0,25,1,300
37,27.0,0.128,4.75,0.1284,1.108,4.854,1.622,3.96,0.0,11.23,10.15,12.0,2.0,25,1,500
54,25.9,-0.407,-21.98,-0.407,0.704,3.737,1.857,3.05,0.0,11.23,25.95,12.0,2.0,25,1,1000
18,11.1,-0.964,-17.36,-0.9642,0.412,6.086,1.846,5.24,0.0,11.23,17.36,12.0,2.0,25,2,100
20,15.0,-0.774,-15.48,-0.7741,0.519,5.578,1.895,5.24,0.0,11.23,16.03,12.0,2.0,25,2,150
22,13.6,-0.919,-20.21,-0.9186,0.453,5.578,1.944,4.78,0.0,11.23,20.21,12.0,2.0,25,2,200
28,21.4,-0.463,-12.97,-0.4631,0.684,4.678,1.865,4.62,0.0,11.23,16.26,12.0,2.0,25,2,300
37,24.3,-0.059,-2.18,-0.059,0.959,5.65,1.894,4.65,0.0,11.23,12.75,12.0,2.0,25,2,500
54,20.4,-0.618,-33.36,-0.6178,0.612,4.775,1.997,3.6,0.0,11.23,33.36,12.0,2.0,25,2,1000
18,16.7,-0.448,-8.07,-0.4481,0.737,7.52,2.042,5.87,0.0,11.23,13.2,12.0,2.0,25,3,100
20,20.0,-0.257,-5.15,-0.2573,0.846,7.042,2.082,5.81,0.0,11.23,15.89,12.0,2.0,25,3,150
22,18.2,-0.432,-9.51,-0.4323,0.748,7.042,2.093,5.29,0.0,11.23,19.78,12.0,2.0,25,3,200
28,21.4,-0.42,-11.77,-0.4205,0.741,5.601,2.063,5.02,0.0,11.23,24.15,12.0,2.0,25,3,300
37,24.3,-0.091,-3.38,-0.0912,0.944,6.293,2.143,4.95,0.0,11.23,20.98,12.0,2.0,25,3,500
54,22.2,-0.654,-35.3,-0.6536,0.631,5.032,2.278,3.84,0.0,11.23,35.3,12.0,2.0,25,3,1000
18,16.7,0.18,3.25,0.1803,1.107,11.229,2.029,44.53,0.0,11.23,10.75,12.0,2.0,25,4,100
20,20.0,0.589,11.79,0.5894,1.356,11.229,2.071,40.77,0.0,11.23,12.41,12.0,2.0,25,4,150
22,18.2,0.323,7.1,0.3227,1.188,11.229,2.101,37.07,0.0,11.23,12.75,12.0,2.0,25,4,200
28,21.4,0.326,9.13,0.3262,1.194,9.368,2.14,29.99,0.0,11.23,17.79,12.0,2.0,25,4,300
37,24.3,0.612,22.65,0.6123,1.372,9.275,2.172,23.91,0.0,11.23,12.41,12.0,2.0,25,4,500
54,20.4,-0.198,-10.69,-0.1979,0.892,7.987,2.292,16.9,0.0,11.23,21.51,12.0,2.0,25,4,1000
18,22.2,0.477,8.59,0.4772,1.284,9.696,2.157,44.61,0.0,11.23,10.75,12.0,2.0,25,5,100
20,25.0,0.856,17.13,0.8565,1.521,10.003,2.192,40.84,0.0,11.23,12.41,12.0,2.0,25,5,150
22,22.7,0.589,12.97,0.5894,1.35,10.003,2.179,37.16,0.0,11.23,12.41,12.0,2.0,25,5,200
28,25.0,0.554,15.51,0.554,1.335,8.831,2.205,30.11,0.0,11.23,17.79,12.0,2.0,25,5,300
37,27.0,0.854,31.61,0.8544,1.526,9.167,2.224,24.1,0.0,11.23,12.41,12.0,2.0,25,5,500
54,24.1,0.113,6.09,0.1128,1.062,7.983,2.383,17.13,0.0,11.23,20.01,12.0,2.0,25,5,1000
18,22.2,0.367,6.61,0.3672,1.214,9.384,2.209,44.61,0.0,11.23,10.75,12.0,2.0,25,7,100
20,25.0,0.758,15.15,0.7575,1.451,9.753,2.241,40.84,0.0,11.23,13.14,12.0,2.0,25,7,150
22,22.7,0.52,11.43,0.5195,1.306,9.753,2.196,37.17,0.0,11.23,13.14,12.0,2.0,25,7,200
28,25.0,0.544,15.23,0.544,1.325,8.866,2.23,30.17,0.0,11.23,18.52,12.0,2.0,25,7,300
37,27.0,0.951,35.17,0.9505,1.581,9.575,2.244,24.23,0.0,11.23,13.14,12.0,2.0,25,7,500
54,24.1,0.397,21.45,0.3971,1.218,9.204,2.395,17.4,0.0,11.23,20.25,12.0,2.0,25,7,1000
18,22.2,-0.274,-4.93,-0.2736,0.801,4.965,1.77,4.62,0.0,11.23,10.26,12.0,3.0,25,1,100
20,25.0,-0.281,-5.62,-0.2808,0.803,4.571,1.898,4.6,0.0,11.23,13.11,12.0,3.0,25,1,150
22,22.7,-0.477,-10.49,-0.4769,0.685,4.571,1.961,4.19,0.0,11.23,16.79,12.0,3.0,25,1,200
28,25.0,-0.272,-7.63,-0.2724,0.8,4.356,1.815,3.92,0.0,11.23,16.23,12.0,3.0,25,1,300
37,27.0,-0.087,-3.2,-0.0865,0.938,4.854,1.917,3.96,0.0,11.23,12.14,12.0,3.0,25,1,500
54,25.9,-0.702,-37.92,-0.7021,0.58,3.737,2.256,3.05,0.0,11.23,40.9,12.0,3.0,25,1,1000
18,16.7,-0.522,-9.4,-0.5224,0.713,7.801,2.187,5.24,0.0,11.23,16.95,12.0,3.0,25,2,100
20,20.0,-0.426,-8.52,-0.4262,0.766,6.991,2.28,5.24,0.0,11.23,20.38,12.0,3.0,25,2,150
22,18.2,-0.648,-14.25,-0.6475,0.663,6.991,2.345,4.78,0.0,11.23,26.1,12.0,3.0,25,2,200
28,25.0,-0.25,-7.0,-0.25,0.849,5.614,2.205,4.62,0.0,11.23,20.24,12.0,3.0,25,2,300
37,27.0,0.026,0.95,0.0256,1.015,6.208,2.264,4.65,0.0,11.23,14.94,12.0,3.0,25,2,500
54,22.2,-0.699,-37.72,-0.6985,0.628,5.313,2.416,3.64,0.0,11.23,46.93,12.0,3.0,25,2,1000
18,22.2,-0.062,-1.11,-0.0615,0.968,8.447,2.493,5.87,0.0,11.23,18.69,12.0,3.0,25,3,100
20,25.0,0.041,0.82,0.041,1.021,7.88,2.572,5.81,0.0,11.23,22.37,12.0,3.0,25,3,150
22,22.7,-0.206,-4.54,-0.2063,0.897,7.88,2.585,5.29,0.0,11.23,27.73,12.0,3.0,25,3,200
28,25.0,-0.301,-8.41,-0.3005,0.842,6.405,2.536,5.02,0.0,11.23,31.6,12.0,3.0,25,3,300
37,27.0,-0.045,-1.67,-0.045,0.976,6.787,2.575,4.95,0.0,11.23,29.55,12.0,3.0,25,3,500
54,25.9,-0.718,-38.76,-0.7177,0.658,5.335,2.836,3.94,0.0,11.23,52.4,12.0,3.0,25,3,1000
18,22.2,0.567,10.2,0.5669,1.294,11.229,2.479,44.53,0.0,11.23,14.73,12.0,3.0,25,4,100
20,25.0,0.888,17.75,0.8876,1.462,11.229,2.56,40.77,0.0,11.23,15.39,12.0,3.0,25,4,150
22,22.7,0.549,12.07,0.5486,1.274,11.229,2.593,37.07,0.0,11.23,16.74,12.0,3.0,25,4,200
28,25.0,0.448,12.54,0.4478,1.228,9.634,2.614,29.99,0.0,11.23,21.72,12.0,3.0,25,4,300
37,27.0,0.602,22.29,0.6024,1.308,9.471,2.682,23.91,0.0,11.23,15.39,12.0,3.0,25,4,500
54,24.1,-0.298,-16.07,-0.2976,0.863,7.765,2.854,17.0,0.0,11.23,40.39,12.0,3.0,25,4,1000
18,27.8,0.864,15.55,0.8638,1.451,10.003,2.651,44.61,0.0,11.23,14.73,12.0,3.0,25,5,100
20,30.0,1.155,23.09,1.1547,1.605,10.207,2.725,40.84,0.0,11.23,15.39,12.0,3.0,25,5,150
22,27.3,0.815,17.94,0.8153,1.414,10.207,2.707,37.16,0.0,11.23,16.2,12.0,3.0,25,5,200
28,28.6,0.638,17.88,0.6385,1.324,9.131,2.759,30.11,0.0,11.23,22.76,12.0,3.0,25,5,300
37,29.7,0.841,31.1,0.8406,1.433,9.354,2.761,24.1,0.0,11.23,15.39,12.0,3.0,25,5,500
54,25.9,-0.092,-4.98,-0.0922,0.959,8.215,3.0,17.23,0.0,11.23,33.29,12.0,3.0,25,5,1000
18,27.8,0.699,12.57,0.6986,1.347,9.753,2.784,44.61,0.0,11.23,14.73,12.0,3.0,25,7,100
20,30.0,1.006,20.12,1.0061,1.505,9.999,2.848,40.84,0.0,11.23,17.12,12.0,3.0,25,7,150
22,27.3,0.7,15.41,0.7003,1.346,9.999,2.787,37.17,0.0,11.23,17.12,12.0,3.0,25,7,200
28,28.6,0.58,16.23,0.5796,1.284,9.162,2.853,30.17,0.0,11.23,24.48,12.0,3.0,25,7,300
37,32.4,0.98,36.26,0.9799,1.503,9.03,2.884,24.3,0.0,11.23,17.12,12.0,3.0,25,7,500
54,27.8,0.207,11.19,0.2073,1.092,8.818,3.104,17.55,0.0,11.23,31.34,12.0,3.0,25,7,1000
18,22.2,-0.439,-7.91,-0.4393,0.715,4.965,1.983,4.62,0.0,11.23,11.25,12.0,4.0,25,1,100
20,25.0,-0.48,-9.59,-0.4796,0.704,4.571,2.163,4.6,0.0,11.23,15.1,12.0,4.0,25,1,150
22,22.7,-0.703,-15.46,-0.7028,0.596,4.571,2.254,4.19,0.0,11.23,19.8,12.0,4.0,25,1,200
28,25.0,-0.45,-12.6,-0.4499,0.708,4.356,2.052,3.92,0.0,11.23,19.21,12.0,4.0,25,1,300
37,27.0,-0.301,-11.15,-0.3015,0.813,4.854,2.211,3.96,0.0,11.23,15.86,12.0,4.0,25,1,500
54,25.9,-1.015,-54.81,-1.0151,0.488,3.737,2.678,3.05,0.0,11.23,56.8,12.0,4.0,25,1,1000
18,16.7,-0.66,-11.89,-0.6603,0.663,7.801,2.352,5.24,0.0,11.23,18.44,12.0,4.0,25,2,100
20,20.0,-0.6,-12.0,-0.5999,0.7,6.991,2.498,5.24,0.0,11.23,22.86,12.0,4.0,25,2,150
22,18.2,-0.851,-18.72,-0.8507,0.599,6.991,2.593,4.78,0.0,11.23,29.58,12.0,4.0,25,2,200
28,25.0,-0.41,-11.47,-0.4097,0.774,5.614,2.417,4.62,0.0,11.23,24.21,12.0,4.0,25,2,300
37,27.0,-0.176,-6.51,-0.1758,0.905,6.208,2.54,4.65,0.0,11.23,20.91,12.0,4.0,25,2,500
54,24.1,-0.932,-50.31,-0.9317,0.559,4.914,2.785,3.64,0.0,11.23,58.53,12.0,4.0,25,2,1000
18,27.8,-0.167,-3.01,-0.1669,0.919,6.835,2.86,5.93,0.0,11.23,19.59,12.0,4.0,25,3,100
20,30.0,-0.104,-2.07,-0.1036,0.95,6.63,2.99,5.86,0.0,11.23,24.27,12.0,4.0,25,3,150
22,27.3,-0.383,-8.43,-0.383,0.825,6.63,3.013,5.34,0.0,11.23,30.62,12.0,4.0,25,3,200
28,28.6,-0.475,-13.29,-0.4748,0.773,5.652,2.926,5.06,0.0,11.23,35.49,12.0,4.0,25,3,300
37,29.7,-0.257,-9.51,-0.2571,0.878,6.205,2.991,4.98,0.0,11.23,36.49,12.0,4.0,25,3,500
54,27.8,-0.99,-53.46,-0.9899,0.584,5.005,3.296,3.98,0.0,11.23,65.14,12.0,4.0,25,3,1000
18,22.2,0.403,7.25,0.4031,1.193,11.229,2.69,44.83,0.0,11.23,14.7,12.0,4.0,25,4,100
20,25.0,0.69,13.81,0.6904,1.326,11.229,2.822,41.03,0.0,11.23,18.37,12.0,4.0,25,4,150
22,22.7,0.324,7.13,0.3242,1.146,11.229,2.883,37.31,0.0,11.23,20.69,12.0,4.0,25,4,200
28,25.0,0.236,6.61,0.2359,1.109,9.634,2.897,30.18,0.0,11.23,25.69,12.0,4.0,25,4,300
37,27.0,0.335,12.38,0.3346,1.15,9.471,3.049,24.05,0.0,11.23,21.57,12.0,4.0,25,4,500
